id,date,brand,serie,model,year,fuel,transmission,km,type,hp,cc,traction,color,guarantee,Nation,from_whome,change,status,price,city,county,neighborhood
784882303,28 ocak 2020,ford,focus,1.6 tdci trend,2007,dizel,manuel,255.000,hatchback 5 kapı,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,45.900,Adana,Seyhan,Yeşiloba Mh.
784877072,28 ocak 2020,ford,focus,1.5 tdci trend x,2017,dizel,yarı otomatik,190.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,116.500,İstanbul,Sarıyer,Pınar Mh.
784878221,28 ocak 2020,ford,focus,1.6 tdci trend,2006,dizel,manuel,230.000,sedan,110,1560,önden çekiş,lacivert,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,52.500,Kayseri,Kocasinan,Yıldızevler Mh.
784882133,28 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,260.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,65.000,Hatay,Antakya,Haraparası Mh.
784834690,28 ocak 2020,ford,focus,1.5 tdci trend x,2017,dizel,yarı otomatik,52.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,132.500,Mersin,Yenişehir,Güvenevler Mh.
772618713,28 ocak 2020,ford,focus,1.6 ghia,2004,benzin & lpg,manuel,124.000,sedan,100,1596,önden çekiş,mavi,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,58.500,Kastamonu,Tosya,Cumhuriyet Mah.
784844277,28 ocak 2020,ford,focus,1.6 tdci trend,2008,dizel,manuel,206.000,sedan,90,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,54.500,Hatay,Hassa,Girne Mah.
784842902,28 ocak 2020,ford,focus,1.5 tdci trend x,2017,dizel,yarı otomatik,34.950,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,135.950,Kütahya,Merkez,Alipaşa Mh.
782001389,28 ocak 2020,ford,focus,1.6 ti-vct titanium,2013,benzin & lpg,yarı otomatik,99.500,sedan,125,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,95.750,Isparta,Merkez,Davraz Mah.
784874694,28 ocak 2020,ford,focus,1.6 tdci titanium,2015,dizel,manuel,134.800,sedan,115,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,118.500,Yozgat,Yerköy,Selçuk Mh.
784827897,28 ocak 2020,ford,focus,1.6 ghia,2000,benzin & lpg,manuel,355.000,sedan,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,35.250,Mersin,Mezitli,Merkez Mah.
783066553,28 ocak 2020,ford,focus,1.6 collection,2004,benzin & lpg,manuel,190.000,hatchback 5 kapı,100,1596,önden çekiş,mavi,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,49.500,İzmir,Ödemiş,Akıncılar Mh.
784874408,28 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,180.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,85.000,Konya,Karatay,Fevziçakmak Mh.
784874629,28 ocak 2020,ford,focus,1.6 tdci trend x,2011,dizel,manuel,144.000,sedan,90,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,68.750,Düzce,Merkez,Akınlar Mh.
784824223,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2016,benzin & lpg,manuel,67.900,hatchback 5 kapı,125,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,100.000,Şanlıurfa,Suruç,Aydın Mh.
784823866,28 ocak 2020,ford,focus,1.6 tdci ghia,2006,dizel,manuel,245.000,sedan,110,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,42.500,İzmir,Bornova,Koşukavak Mh.
762214650,28 ocak 2020,ford,focus,1.6 tdci ghia,2006,dizel,manuel,255.000,sedan,110,1560,önden çekiş,siyah,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,51.500,Kilis,Merkez,Barış Mh.
784867470,28 ocak 2020,ford,focus,1.6 tdci trend x,2016,dizel,manuel,131.850,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,108.750,Ankara,Yenimahalle,Burç Mh.
784867470,28 ocak 2020,ford,focus,1.6 tdci trend x,2016,dizel,manuel,131.850,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,108.750,Ankara,Yenimahalle,Burç Mh.
782787986,28 ocak 2020,ford,focus,1.5 tdci trend x,2017,dizel,yarı otomatik,91.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,126.500,Van,İpekyolu,Bahçıvan Mh.
784837086,28 ocak 2020,ford,focus,1.6 ti-vct titanium,2009,benzin & lpg,manuel,140.000,hatchback 5 kapı,115,1596,önden çekiş,gri,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,73.000,Balıkesir,Sındırgı,Camicedit Mah.
784835600,28 ocak 2020,ford,focus,1.6 tdci collection,2010,dizel,manuel,172.000,hatchback 5 kapı,90,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,75.000,Nevşehir,Gülşehir,Karacaşar Mh.
783049992,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,86.500,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,107.500,Adana,Çukurova,Huzurevleri Mah.
784865207,28 ocak 2020,ford,focus,1.6 tdci collection,2011,dizel,manuel,103.000,hatchback 5 kapı,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,74.750,Balıkesir,Altıeylül,Plevne Mah.
784844120,28 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,77.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,96.000,Manisa,Akhisar,İnönü Mh.
784863858,28 ocak 2020,ford,focus,1.6 tdci trend x,2011,dizel,manuel,256.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,54.900,İstanbul,Beylikdüzü,Cumhuriyet Mah.
784861494,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,49.900,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,105.500,Van,Erciş,Kışla Mh.
784840033,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2015,benzin,manuel,113.000,sedan,125,1596,önden çekiş,füme,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,93.000,Karabük,Merkez,Hürriyet Mh.
784860382,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,63.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,117.000,Gaziantep,Şehitkamil,Aydınlar Mh.
784859911,28 ocak 2020,ford,focus,1.6 tdci trend x,2012,dizel,manuel,200.000,sedan,95,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,74.500,Diyarbakır,Yenişehir,Fabrika Mah.
784831640,28 ocak 2020,ford,focus,1.6 tdci trend,2012,dizel,manuel,169.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,74.500,Siirt,Şirvan,Küfre Mh.
666376016,28 ocak 2020,ford,focus,1.6 tdci titanium,2012,dizel,manuel,93.388,sedan,115,1560,önden çekiş,kahverengi,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,93.900,İstanbul,Ataşehir,Yeni Çamlıca Mh.
784853020,28 ocak 2020,ford,focus,1.5 tdci trend x,2015,dizel,yarı otomatik,88.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,107.950,Bursa,Osmangazi,Soğanlı Mh.
739271131,28 ocak 2020,ford,focus,1.6 ghia,2001,benzin & lpg,manuel,390.000,station wagon,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,32.000,Burdur,Merkez,Emek Mah.
784857267,28 ocak 2020,ford,focus,1.5 tdci trend x,2016,dizel,yarı otomatik,92.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,125.000,Isparta,Merkez,Davraz Mah.
784858610,28 ocak 2020,ford,focus,1.6 ambiente,2001,benzin & lpg,otomatik,280.000,sedan,100,1596,önden çekiş,mavi,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,31.750,Ankara,Altındağ,Zübeyde Hanım Mh.
784824178,28 ocak 2020,ford,focus,1.6 tdci collection,2011,dizel,manuel,189.000,sedan,90,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,62.500,İstanbul,Başakşehir,Güvercintepe Mh.
784856954,28 ocak 2020,ford,focus,1.6 comfort,2011,benzin & lpg,manuel,253.000,hatchback 5 kapı,100,1596,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,55.950,Ankara,Akyurt,Saracalar Mah.
784855503,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,120.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,99.850,Ankara,Mamak,Bahçeleriçi Mh.
784856039,28 ocak 2020,ford,focus,1.6 tdci titanium x,2013,dizel,manuel,102.000,sedan,115,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,68.900,İstanbul,Eyüpsultan,Mithatpaşa Mh.
784852124,28 ocak 2020,ford,focus,1.6 tdci style,2013,dizel,manuel,125.000,hatchback 5 kapı,115,1560,önden çekiş,siyah,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,92.500,Hatay,İskenderun,Mustafa Kemal Mah.
708256668,28 ocak 2020,ford,focus,1.6 tdci collection,2010,dizel,manuel,252.000,sedan,90,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,54.750,Uşak,Merkez,Kemalöz Mh.
784824781,28 ocak 2020,ford,focus,1.6 tdci trend,2007,dizel,manuel,199.000,sedan,110,1560,önden çekiş,lacivert,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,46.500,İzmir,Bornova,Doğanlar Mh.
784809570,28 ocak 2020,ford,focus,1.6 tdci titanium x,2010,dizel,manuel,310.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,57.000,Gaziantep,İslahiye,Dervişpaşa Mh.
784849924,28 ocak 2020,ford,focus,1.6 tdci trend,2011,dizel,manuel,160.000,sedan,95,1560,önden çekiş,gümüş gri,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,68.500,Balıkesir,Karesi,Kuva-İ Milliye Mh.
784848777,28 ocak 2020,ford,focus,1.6 tdci titanium,2011,dizel,manuel,150.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,75.000,Trabzon,Akçaabat,Kavaklı Mh.
784815346,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,75.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,119.500,Osmaniye,Kadirli,7 Mart Mah.
784816516,28 ocak 2020,ford,focus,1.6 tdci titanium,2015,dizel,manuel,71.000,sedan,115,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,133.000,Ankara,Yenimahalle,Demetlale Mah.
770857809,28 ocak 2020,ford,focus,1.6 tdci collection,2011,dizel,manuel,125,hatchback 5 kapı,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,75.000,İzmir,Karabağlar,Barış Mh.
784848484,28 ocak 2020,ford,focus,1.6 ambiente,2000,benzin & lpg,manuel,260.000,sedan,100,1596,önden çekiş,kırmızı,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,29.500,Antalya,Muratpaşa,Güvenlik Mh.
784819415,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2017,benzin,yarı otomatik,34.000,hatchback 5 kapı,125,1596,önden çekiş,siyah,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,134.000,İzmir,Çiğli,Ataşehir Mh.
784819187,28 ocak 2020,ford,focus,1.6 ambiente,2000,benzin & lpg,manuel,262.000,sedan,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,37.500,Ankara,Altındağ,Battalgazi Mh.
784842702,28 ocak 2020,ford,focus,1.6 tdci trend x,2012,dizel,manuel,171.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,81.500,Kırşehir,Merkez,Aşıkpaşa Mh.
708212659,28 ocak 2020,ford,focus,1.6 ti-vct titanium,2015,benzin,manuel,99.500,hatchback 5 kapı,125,1596,önden çekiş,mavi,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,105.000,Muğla,Fethiye,Akarca Mah.
784845543,28 ocak 2020,ford,focus,1.6 tdci trend x,2016,dizel,manuel,71.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,112.000,Şanlıurfa,Eyyübiye,Batıkent Mh.
596899035,28 ocak 2020,ford,focus,1.6 tdci ghia,2006,dizel,yarı otomatik,174.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,47.250,Gaziantep,Şehitkamil,Kayaönü Mh.
784818506,28 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,124.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,105.000,Muğla,Bodrum,Turgutreis
784813634,28 ocak 2020,ford,focus,1.6 tdci titanium,2017,dizel,manuel,69.000,sedan,115,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,145.000,İzmir,Bergama,Fatih Mah.
784843830,28 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,120.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,93.500,Bursa,Osmangazi,Selamet Mah.
784834754,28 ocak 2020,ford,focus,1.6 collection,2005,benzin,manuel,136.000,sedan,100,1596,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,52.500,Sinop,Boyabat,Yıldız Mh.
784820935,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,43.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,122.750,Ankara,Pursaklar,Saray Fatih Mah.
784816781,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2016,benzin & lpg,manuel,43.000,sedan,125,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,112.500,Diyarbakır,Bağlar,5 Nisan Mah.
784843674,28 ocak 2020,ford,focus,1.6 ambiente,2001,benzin & lpg,manuel,250.000,sedan,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,35.000,Manisa,Gölmarmara,Atatürk Mh.
784827362,28 ocak 2020,ford,focus,1.6 tdci trend,2009,dizel,manuel,202.000,sedan,88,1450,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,55.000,Adana,Seyhan,Fevzipaşa Mh.
784840202,28 ocak 2020,ford,focus,1.6 ti-vct titanium,2012,benzin & lpg,yarı otomatik,146.000,sedan,125,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,97.500,Osmaniye,Merkez,Şirinevler Mh.
784810225,28 ocak 2020,ford,focus,1.6 ambiente,2000,benzin & lpg,manuel,191.000,hatchback 5 kapı,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,34.750,Gaziantep,Nizip,Sultan Abdülhamit Mh.
784838648,28 ocak 2020,ford,focus,1.5 tdci trend x,2015,dizel,yarı otomatik,138.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,117.000,Samsun,Çarşamba,Dikbıyık Mh.
784838371,28 ocak 2020,ford,focus,1.6 ghia,2001,benzin & lpg,manuel,330.000,hatchback 5 kapı,100,1596,önden çekiş,kırmızı,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,36.750,Kocaeli,İzmit,Sanayi Mah.
784815858,28 ocak 2020,ford,focus,1.5 tdci trend x,2018,dizel,yarı otomatik,73.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,128.000,Diyarbakır,Kayapınar,Mezopotamya Mh.
775952538,28 ocak 2020,ford,focus,1.6 tdci ghia,2006,dizel,manuel,220.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,50.000,Isparta,Eğirdir,Göktaş Köyü
784803951,28 ocak 2020,ford,focus,1.6 ti-vct trend,2013,benzin,yarı otomatik,113.000,sedan,125,1596,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,86.500,Balıkesir,Edremit,Gazicelal Mh.
784812574,28 ocak 2020,ford,focus,1.6 tdci titanium,2010,dizel,manuel,189.000,sedan,113,1450,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,66.500,Gaziantep,Şehitkamil,İncili Pınar Mh.
773611388,28 ocak 2020,ford,focus,1.6 comfort,2004,benzin,manuel,162.000,sedan,100,1596,önden çekiş,bordo,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,46.750,İzmir,Buca,İnönü Mh.
784823327,28 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,114.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,86.500,İstanbul,Esenyurt,Turgut Özal Mh.
784805679,28 ocak 2020,ford,focus,1.6 tdci style,2013,dizel,manuel,171.000,sedan,115,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,85.000,Ankara,Yenimahalle,Burç Mh.
784812010,28 ocak 2020,ford,focus,1.6 tdci trend x,2012,dizel,manuel,186.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,78.500,İstanbul,Küçükçekmece,İnönü Mh.
784828741,28 ocak 2020,ford,focus,1.6 tdci trend x,2016,dizel,manuel,73.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,89.000,Tekirdağ,Çerkezköy,Yıldırım Beyazıt Mh.
784825131,28 ocak 2020,ford,focus,1.5 tdci trend x,2016,dizel,yarı otomatik,102.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,118.950,Hatay,Antakya,Haraparası Mh.
784825913,28 ocak 2020,ford,focus,1.6 tdci trend,2006,dizel,manuel,290.000,sedan,110,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,36.500,İstanbul,Tuzla,Yayla Mah.
784803103,28 ocak 2020,ford,focus,1.6 tdci titanium x,2013,dizel,manuel,47.000,sedan,115,1560,önden çekiş,gümüş gri,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,114.500,İstanbul,Kağıthane,Talatpaşa Mh.
784821421,28 ocak 2020,ford,focus,1.6 trend,2006,benzin & lpg,manuel,268.000,sedan,100,1596,önden çekiş,lacivert,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,48.500,Muş,Merkez,Saray Mah.
784798812,28 ocak 2020,ford,focus,1.6 tdci titanium,2015,dizel,manuel,193.333,sedan,115,1560,önden çekiş,kırmızı,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,111.000,İzmir,Karabağlar,Aşık Veysel Mh.
784795752,28 ocak 2020,ford,focus,1.6 tdci trend,2008,dizel,manuel,151.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,51.500,İstanbul,Esenler,Oruçreis Mh.
784597562,28 ocak 2020,ford,focus,1.5 tdci titanium,2016,dizel,yarı otomatik,90.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,141.850,Sakarya,Hendek,Yeni Mah.
784822043,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,85.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,116.500,Batman,Merkez,Pazaryeri Mah.
784822153,28 ocak 2020,ford,focus,1.6 ti-vct titanium,2013,benzin & lpg,yarı otomatik,210.000,sedan,125,1596,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,86.500,Düzce,Merkez,Mamure Köyü
784815462,28 ocak 2020,ford,focus,1.5 tdci titanium,2015,dizel,yarı otomatik,136.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,112.750,Kocaeli,Gebze,Köşklü Çeşme Mh.
784816800,28 ocak 2020,ford,focus,1.5 tdci trend x,2015,dizel,yarı otomatik,113.411,hatchback 5 kapı,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,112.000,İstanbul,Kadıköy,Acıbadem Mh.
784815017,28 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,158.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,89.750,Şanlıurfa,Siverek,Fırat Mh.
784790535,28 ocak 2020,ford,focus,1.6 tdci trend x,2011,dizel,manuel,141.500,sedan,90,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,69.000,Hatay,Kırıkhan,Mimar Sinan
784760957,28 ocak 2020,ford,focus,1.6 tdci trend,2009,dizel,manuel,260.000,hatchback 5 kapı,110,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,55.250,Denizli,Merkezefendi,Sümer Mh.
784807476,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2018,benzin,manuel,7.800,hatchback 5 kapı,125,1596,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,128.750,Samsun,Tekkeköy,Cumhuriyet Mah.
781677462,28 ocak 2020,ford,focus,1.6 tdci titanium,2012,dizel,manuel,134.000,sedan,115,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,99.750,Mersin,Mezitli,Yeni Mah.
784808811,28 ocak 2020,ford,focus,1.5 tdci trend x,2016,dizel,yarı otomatik,190.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,103.750,Gaziantep,Şehitkamil,Aydınlar Mh.
784809375,28 ocak 2020,ford,focus,1.6 ambiente,1999,benzin & lpg,manuel,265.000,sedan,100,1596,önden çekiş,bordo,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,27.500,Sivas,Merkez,Gültepe Mh.
784806806,28 ocak 2020,ford,focus,1.5 tdci trend x,2015,dizel,yarı otomatik,89.417,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,114.000,İzmir,Gaziemir,Dokuz Eylül Mh.
784806588,28 ocak 2020,ford,focus,1.6 tdci titanium,2011,dizel,manuel,230.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,46.500,Şanlıurfa,Eyyübiye,Batıkent Mh.
784790517,28 ocak 2020,ford,focus,1.5 tdci trend x,2016,dizel,yarı otomatik,147.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,109.500,Ankara,Pursaklar,Merkez Mah.
784793171,28 ocak 2020,ford,focus,1.5 tdci trend x,2017,dizel,yarı otomatik,80.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,127.000,Adana,Yüreğir,Doğankent Cumhuriyet Mh.
783505762,28 ocak 2020,ford,focus,1.6 tdci collection,2007,dizel,manuel,240.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,46.500,Şanlıurfa,Hilvan,Karaburç Mh.
784802250,28 ocak 2020,ford,focus,1.6 tdci trend,2012,dizel,manuel,139.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,68.500,Denizli,Pamukkale,Deliktaş Mh.
784795427,28 ocak 2020,ford,focus,1.6 tdci trend,2006,dizel,manuel,260.500,hatchback 5 kapı,110,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,44.000,Kocaeli,İzmit,Tavşantepe Mh.
784793642,28 ocak 2020,ford,focus,1.6 ambiente,2000,benzin & lpg,manuel,207.000,sedan,100,1596,önden çekiş,kırmızı,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,34.250,Afyonkarahisar,Çay,Şirinevler Mh.
779976009,28 ocak 2020,ford,focus,1.6 tdci trend x,2010,dizel,manuel,225.000,sedan,90,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,51.250,Adana,Çukurova,Toros Mah.
784793922,28 ocak 2020,ford,focus,1.6 tdci style,2014,dizel,manuel,73.000,sedan,115,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,113.000,Konya,Karatay,Fevziçakmak Mh.
784791575,28 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,180.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,87.000,Gaziantep,Şehitkamil,Sanayi Mah.
784790528,28 ocak 2020,ford,focus,1.6 tdci titanium,2009,dizel,manuel,165.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,80.500,İzmir,Bornova,Evka 3 Mah.
784789301,28 ocak 2020,ford,focus,1.6 ghia,2005,benzin & lpg,manuel,210.000,sedan,100,1596,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,42.000,Eskişehir,Mihalıççık,Camikebir Mah.
